Incident_ID,Date,Incident_Starttime,Incident_Endtime,Incident_Duration,Incident_Priority,Service_Area,Municipality,Damage_Type,LON,LAT
112031,2011-08-28,15:41:11,16:25:42,00:44:31,2,Amstelveen,AMSTELVEEN,Tree,4.85540174259244,52.3100840518727
112048,2011-08-29,01:06:11,09:12:06,08:05:55,2,Hendrik,AMSTERDAM,Unknown,4.85902169824534,52.3682243079017
112245,2011-09-04,03:01:27,03:55:08,00:53:41,2,Nico,AMSTERDAM,Building,4.94220519548485,52.3765562224904
112245,2011-09-04,03:01:27,03:55:08,00:53:41,2,Nico,AMSTERDAM,"Fence, Road signs, Scaffolding",4.94220519548485,52.3765562224904
112296,2011-09-05,21:16:39,21:55:17,00:38:38,2,Pieter,AMSTERDAM,Tree,4.84620530004606,52.3451937052998
112317,2011-09-06,18:05:27,19:37:13,01:31:46,2,Zebra,AMSTERDAM,Tree,4.99200426775965,52.3584250110304
112319,2011-09-06,16:17:10,17:25:30,01:08:20,2,Victor,AMSTERDAM,"Fence, Road signs, Scaffolding",4.91707670952513,52.3586634710363
112319,2011-09-06,16:17:10,17:25:30,01:08:20,2,Victor,AMSTERDAM,Tree,4.91707670952513,52.3586634710363
112326,2011-09-07,00:06:21,00:55:31,00:49:10,1,Teunis,AMSTERDAM,Unknown,4.87844501254258,52.3837862047167
112328,2011-09-06,22:33:12,23:14:48,00:41:36,2,IJsbrand,AMSTERDAM,Unknown,4.9112881244212,52.4056369246749
112337,2011-09-06,23:33:10,00:13:20,00:40:10,2,Osdorp,AMSTERDAM,Tree,4.79581641957167,52.3700375861134
112342,2011-09-07,00:13:02,00:33:15,00:20:13,2,Osdorp,AMSTERDAM,Unknown,4.8030776423449,52.3750438692175
112343,2011-09-07,00:14:32,00:57:19,00:42:47,2,Nico,AMSTERDAM,Tree,4.90210095914763,52.3763358080849
112353,2011-09-07,09:29:24,10:15:24,00:46:00,2,Teunis,AMSTERDAM,Tree,4.83628625161953,52.3829055275736
112362,2011-09-07,15:17:27,16:09:07,00:51:40,2,Osdorp,AMSTERDAM,Tree,4.7841459999627,52.350367329432
112371,2011-09-07,18:31:02,19:26:19,00:55:17,2,Teunis,AMSTERDAM,Tree,4.87948912864484,52.3849590860982
112376,2011-09-07,22:49:15,23:59:20,01:10:05,2,Dirk,AMSTERDAM,Tree,4.86710015043024,52.3592184045456
112391,2011-09-08,16:11:56,16:38:39,00:26:43,2,Victor,AMSTERDAM,Tree,4.94765839667709,52.3582866444919
112564,2011-09-12,16:53:10,17:25:13,00:32:03,2,Diemen,DIEMEN,Tree,4.97480169228905,52.3297764114641
112565,2011-09-12,16:56:50,17:48:39,00:51:49,2,IJsbrand,AMSTERDAM,Tree,4.89593828158905,52.4169526136999
112567,2011-09-12,17:00:52,17:50:14,00:49:22,2,Victor,AMSTERDAM,Tree,4.93374106163529,52.3684441828779
112573,2011-09-12,17:14:54,18:53:10,01:38:16,3,Dirk,AMSTERDAM,Unknown,4.90080168479298,52.36223774817
112574,2011-09-12,17:17:41,20:04:14,02:46:33,2,Dirk,AMSTERDAM,Unknown,4.87671075264206,52.3468751140638
112576,2011-09-12,17:27:19,19:01:53,01:34:34,3,Willem,AMSTERDAM,Tree,4.90916638418785,52.3366657445849
112578,2011-09-12,17:34:39,20:04:31,02:29:52,2,Teunis,AMSTERDAM,Tree,4.8324700260466,52.381521577261
112579,2011-09-12,17:35:11,17:51:36,00:16:25,2,ZAANDAM PB FICTIEF,AMSTERDAM,Unknown,4.91710771182518,52.4166969622559
112580,2011-09-12,17:38:09,19:54:49,02:16:40,2,Hendrik,AMSTERDAM,Unknown,4.88476272002762,52.3823302075253
112581,2011-09-12,17:40:41,18:08:20,00:27:39,2,Nico,AMSTERDAM,"Fence, Road signs, Scaffolding",4.91546759931674,52.385745987853
112582,2011-09-12,17:46:16,19:51:42,02:05:26,2,Dirk,AMSTERDAM,Unknown,4.88196620487818,52.3635070218933
112583,2011-09-12,17:46:52,18:38:45,00:51:53,3,Dirk,AMSTERDAM,Tree,4.88553514784702,52.3607899284708
112584,2011-09-12,17:53:27,18:20:17,00:26:50,2,Nico,AMSTERDAM,Tree,4.90047033401923,52.3763830428742
112585,2011-09-12,17:56:21,18:39:00,00:42:39,3,Zebra,AMSTERDAM,Tree,4.95588871138873,52.3935306000527
112587,2011-09-12,18:08:30,19:50:42,01:42:12,2,IJsbrand,AMSTERDAM,Building,4.90040510223046,52.3850019693754
112588,2011-09-12,18:17:05,19:52:26,01:35:21,2,Osdorp,AMSTERDAM,Tree,4.82238171970034,52.3617637400731
112589,2011-09-12,18:15:49,20:03:47,01:47:58,3,Uithoorn,UITHOORN,Tree,4.79980809882679,52.2470762654949
112590,2011-09-12,18:06:58,19:46:55,01:39:57,2,Osdorp,AMSTERDAM,Tree,4.78863091459516,52.3584521622061
112591,2011-09-12,18:13:00,19:54:59,01:41:59,2,Teunis,AMSTERDAM,"Fence, Road signs, Scaffolding",4.88322564576921,52.3909248947261
112593,2011-09-12,18:34:06,19:52:01,01:17:55,2,Anton,AMSTERDAM,Tree,4.93913989782229,52.3107274808362
112594,2011-09-12,18:37:32,19:43:08,01:05:36,2,Pieter,AMSTERDAM,Tree,4.84620530004606,52.3451937052998
112596,2011-09-12,18:51:51,18:51:51,00:00:00,3,Nico,AMSTERDAM,Tree,4.94270638133411,52.3763693636664
112597,2011-09-12,18:31:20,20:04:42,01:33:22,2,Teunis,AMSTERDAM,Tree,4.82972217230412,52.3792887024214
112598,2011-09-12,18:39:38,20:41:58,02:02:20,2,Willem,AMSTERDAM,Tree,4.91794441204188,52.3529597083632
112599,2011-09-12,18:43:21,20:39:35,01:56:14,2,Nico,AMSTERDAM,Building,4.90635064268557,52.36769798411
112600,2011-09-12,18:40:46,19:47:38,01:06:52,3,Pieter,AMSTERDAM,Tree,4.85035419353121,52.3540385947213
112601,2011-09-12,18:57:44,20:40:20,01:42:36,3,Aalsmeer,AALSMEER,Unknown,4.7528321543364,52.2707684504055
112602,2011-09-12,19:00:06,20:13:57,01:13:51,3,Dirk,AMSTERDAM,Tree,4.8710059616898,52.3553527925698
112604,2011-09-12,18:56:06,21:31:29,02:35:23,2,Hendrik,AMSTERDAM,Tree,4.8822428109272,52.384350708608
112605,2011-09-12,19:03:44,20:09:26,01:05:42,2,Victor,AMSTERDAM,Unknown,4.92435844121764,52.3614244298922
112606,2011-09-12,19:06:40,20:03:40,00:57:00,2,Diemen,AMSTERDAM,Tree,4.94575063732027,52.3419937970986
112608,2011-09-12,19:18:00,20:02:09,00:44:09,3,Victor,AMSTERDAM,Tree,4.92495350941593,52.3606717870853
112609,2011-09-12,19:28:35,20:22:43,00:54:08,3,Diemen,DIEMEN,Tree,4.9661744326556,52.3438298080294
112610,2011-09-12,19:30:53,20:14:33,00:43:40,3,Osdorp,AMSTERDAM,Tree,4.80449849709552,52.3574348260806
112612,2011-09-12,19:32:39,20:41:27,01:08:48,2,Amstelveen,AMSTERDAM,Building,4.85873699829198,52.3243267328604
112613,2011-09-12,19:54:48,20:41:36,00:46:48,3,Aalsmeer,AALSMEER,Tree,4.75651155351027,52.2706263560033
112615,2011-09-12,19:55:42,20:41:43,00:46:01,3,IJsbrand,AMSTERDAM,Tree,4.90680221656437,52.4154782501309
112616,2011-09-12,19:57:33,20:41:53,00:44:20,2,Uithoorn,UITHOORN,Tree,4.82793619761043,52.2308546188942
112617,2011-09-12,19:59:39,20:42:06,00:42:27,2,Willem,AMSTERDAM,Tree,4.92466970164929,52.3428300374064
112618,2011-09-12,20:04:12,21:31:38,01:27:26,3,Aalsmeer,AALSMEER,Tree,4.74719317907397,52.2329704030942
112619,2011-09-12,20:05:56,22:32:42,02:26:46,2,Amstelveen,AMSTELVEEN,Tree,4.85417634973612,52.2838789051084
112620,2011-09-12,20:15:10,21:32:39,01:17:29,3,Osdorp,AMSTERDAM,Tree,4.79530403987206,52.3589171326922
112623,2011-09-12,20:29:55,21:32:59,01:03:04,2,IJsbrand,AMSTERDAM,Tree,4.88924014298976,52.4113073818137
112624,2011-09-12,20:32:14,21:33:07,01:00:53,2,Hendrik,AMSTERDAM,Unknown,4.85788158472154,52.3739444022677
112625,2011-09-12,20:33:50,21:33:13,00:59:23,3,IJsbrand,AMSTERDAM,Tree,4.91511871891955,52.393680705814
112626,2011-09-12,20:35:39,21:33:24,00:57:45,2,Zebra,AMSTERDAM,Tree,4.93598490800433,52.4120069184039
112627,2011-09-12,20:37:08,22:17:29,01:40:21,2,Amstelveen,AMSTELVEEN,Tree,4.86554189881941,52.3119447495369
112630,2011-09-12,21:22:20,22:17:45,00:55:25,2,Osdorp,AMSTERDAM,Tree,4.83477691149086,52.3731917416948
112631,2011-09-12,21:24:02,21:56:34,00:32:32,2,Nico,AMSTERDAM,Tree,4.90812009631598,52.3683612599749
112636,2011-09-13,00:17:50,00:29:48,00:11:58,3,Nico,AMSTERDAM,Tree,4.90812009631598,52.3683612599749
112656,2011-09-13,12:19:23,12:50:05,00:30:42,2,Hendrik,AMSTERDAM,Tree,4.8811994958617,52.3676560780891
112661,2011-09-13,13:46:16,14:30:34,00:44:18,2,Willem,AMSTERDAM,Tree,4.92737448036736,52.3452133406723
112664,2011-09-13,15:18:49,17:00:31,01:41:42,2,Teunis,AMSTERDAM,Tree,4.83207089299975,52.3793806263644
112671,2011-09-13,18:17:25,18:55:55,00:38:30,2,Zebra,AMSTERDAM,Tree,4.99467855971799,52.3548118713171
112717,2011-09-14,22:20:57,22:37:13,00:16:16,2,Teunis,AMSTERDAM,Tree,4.8297506401642,52.379360738336
112933,2011-09-21,13:35:24,14:23:40,00:48:16,2,Dirk,AMSTERDAM,Tree,4.87091820744724,52.3553254465936
113174,2011-09-29,13:32:21,14:19:02,00:46:41,2,Diemen,DIEMEN,Tree,4.96944690120696,52.3500698892219
113594,2011-10-13,10:10:14,10:46:16,00:36:02,3,Pieter,AMSTERDAM,Unknown,4.84251617530679,52.3516300130984
113991,2011-10-25,09:29:49,11:06:23,01:36:34,2,Dirk,AMSTERDAM,Tree,4.87153170079521,52.3543214923429
114334,2011-11-05,11:33:28,12:27:38,00:54:10,2,Hendrik,AMSTERDAM,Building,4.87824115252524,52.3772332929045
115124,2011-11-27,07:36:18,09:01:09,01:24:51,3,Hendrik,AMSTERDAM,Building,4.86992052123026,52.3666186852242
115129,2011-11-27,12:08:04,14:05:13,01:57:09,3,Osdorp,AMSTERDAM,Tree,4.82269737835605,52.375031181362
115130,2011-11-27,12:15:00,13:28:30,01:13:30,2,IJsbrand,AMSTERDAM,"Fence, Road signs, Scaffolding",4.91746210018385,52.4054548501957
115134,2011-11-27,12:20:18,14:02:14,01:41:56,2,Amstelveen,AMSTELVEEN,Building,4.86287917800341,52.2815899565162
115137,2011-11-27,12:52:18,14:08:53,01:16:35,2,Anton,AMSTERDAM,Tree,4.97561990529243,52.3143023468209
115141,2011-11-27,13:26:57,14:06:50,00:39:53,2,Diemen,DIEMEN,Unknown,4.96101691207472,52.3414655527136
115143,2011-11-27,13:29:00,14:09:08,00:40:08,2,Nico,AMSTERDAM,Building,4.90590679634025,52.3734213488966
115426,2011-12-05,14:36:04,15:05:17,00:29:13,3,Teunis,AMSTERDAM,"Fence, Road signs, Scaffolding",4.84463193052031,52.3766616388367
115454,2011-12-06,13:25:01,14:48:41,01:23:40,2,Hendrik,AMSTERDAM,Building,4.88415865196545,52.3682528900969
115480,2011-12-07,08:47:32,09:46:14,00:58:42,2,Osdorp,AMSTERDAM,Unknown,4.80528324183383,52.3580408686693
115496,2011-12-07,17:48:21,18:01:48,00:13:27,2,Uithoorn,AMSTELVEEN,Tree,4.85108500911791,52.2424665421813
115501,2011-12-07,17:55:22,19:04:18,01:08:56,2,Osdorp,AMSTERDAM,Unknown,4.78786829356598,52.3497031629206
115503,2011-12-07,18:17:08,18:46:50,00:29:42,2,Amstelveen,AMSTELVEEN,Unknown,4.86091601180826,52.3038351993363
115506,2011-12-07,18:26:09,20:31:28,02:05:19,2,Hendrik,AMSTERDAM,Tree,4.88546894264815,52.3861170202147
115507,2011-12-07,19:18:24,20:09:12,00:50:48,2,Amstelveen,AMSTELVEEN,Tree,4.87857264865363,52.3009284852909
115508,2011-12-07,19:22:35,20:04:02,00:41:27,2,Amstelveen,OUDER-AMSTEL,"Fence, Road signs, Scaffolding",4.92565390422313,52.3074400210856
115509,2011-12-07,19:49:57,20:30:35,00:40:38,2,Nico,AMSTERDAM,Unknown,4.91311858342171,52.3622787245854
115510,2011-12-07,20:14:24,21:04:48,00:50:24,2,Aalsmeer,AALSMEER,Tree,4.76466201525384,52.2556416509002
115512,2011-12-07,20:18:45,21:04:43,00:45:58,2,IJsbrand,AMSTERDAM,Tree,4.89347733623979,52.4069571211709
115517,2011-12-07,21:38:36,22:20:02,00:41:26,2,Willem,AMSTERDAM,Tree,4.9209734699484,52.3454579311592
115521,2011-12-07,23:31:35,23:53:37,00:22:02,2,Anton,AMSTERDAM,Building,5.01121503753502,52.3503357537904
115548,2011-12-08,19:14:21,19:42:12,00:27:51,2,Zebra,AMSTERDAM,Unknown,4.93852083310786,52.3981576332798
115554,2011-12-08,19:50:05,20:28:53,00:38:48,2,Hendrik,AMSTERDAM,"Fence, Road signs, Scaffolding",4.88284399083611,52.367654107283
115558,2011-12-08,20:57:38,22:03:27,01:05:49,2,Nico,AMSTERDAM,Building,4.90789426838596,52.3715959198321
115565,2011-12-08,22:33:05,23:31:28,00:58:23,2,Hendrik,AMSTERDAM,Unknown,4.85880304367706,52.3742541007288
115568,2011-12-09,10:12:49,12:01:46,01:48:57,2,IJsbrand,AMSTERDAM,Unknown,4.89898349211184,52.4020547096454
115576,2011-12-09,11:33:56,13:09:11,01:35:15,2,Amstelveen,AMSTELVEEN,Tree,4.86275461467549,52.2859395397894
115617,2011-12-10,14:34:35,15:18:08,00:43:33,2,Hendrik,AMSTERDAM,Unknown,4.85497312669894,52.3642246065286
115619,2011-12-10,15:10:11,16:59:43,01:49:32,2,Victor,AMSTERDAM,Tree,4.93060914775755,52.3703015868547
115727,2011-12-13,10:59:40,11:34:04,00:34:24,2,IJsbrand,AMSTERDAM,Tree,4.90099858935948,52.412587524242
115739,2011-12-13,15:26:29,16:38:33,01:12:04,2,Hendrik,AMSTERDAM,Unknown,4.8894849770498,52.3724996269581
116077,2011-12-24,00:38:47,00:53:31,00:14:44,2,Nico,AMSTERDAM,Tree,4.92080872788726,52.3876725274316
116119,2011-12-25,12:55:32,14:14:23,01:18:51,2,Dirk,AMSTERDAM,Tree,4.87915276676152,52.351496342473
116264,2011-12-29,20:52:38,21:40:01,00:47:23,2,Nico,AMSTERDAM,Building,4.91920625037238,52.3766652901217
116266,2011-12-29,21:42:32,23:16:54,01:34:22,2,Zebra,AMSTERDAM,"Fence, Road signs, Scaffolding",4.9908981109184,52.3590055126871
116267,2011-12-29,22:20:08,02:06:03,03:45:55,2,Willem,OUDER-AMSTEL,Unknown,4.91734530957882,52.3277466847616
116271,2011-12-29,23:16:53,02:06:09,02:49:16,2,Dirk,AMSTERDAM,Building,4.89896617172661,52.3569364201075
116686,2012-01-03,09:36:08,10:32:07,00:55:59,3,Zebra,AMSTERDAM,Tree,4.92346314483553,52.4091544323907
116687,2012-01-03,10:14:33,10:51:39,00:37:06,3,Hendrik,AMSTERDAM,Unknown,4.86617189728776,52.375760742021
116688,2012-01-03,10:21:35,11:15:07,00:53:32,3,Teunis,AMSTERDAM,"Fence, Road signs, Scaffolding",4.85755991055534,52.3750574419972
116691,2012-01-03,10:29:09,10:52:01,00:22:52,3,Nico,AMSTERDAM,"Fence, Road signs, Scaffolding",4.92826688035839,52.3781297935633
116692,2012-01-03,10:29:22,11:37:24,01:08:02,3,Hendrik,AMSTERDAM,Building,4.86986715765795,52.368676642698
116693,2012-01-03,10:44:12,11:37:32,00:53:20,3,Dirk,AMSTERDAM,Unknown,4.89244353185368,52.361340290781
116696,2012-01-03,11:08:52,11:37:49,00:28:57,3,Hendrik,AMSTERDAM,Unknown,4.87096540880105,52.3689330928755
116697,2012-01-03,11:26:42,12:10:40,00:43:58,2,Uithoorn,AMSTELVEEN,"Fence, Road signs, Scaffolding",4.82745326170145,52.2564680563943
116698,2012-01-03,11:33:59,11:45:08,00:11:09,1,Victor,AMSTERDAM,Unknown,4.94337428151152,52.3639239248183
116699,2012-01-03,11:46:26,12:12:30,00:26:04,2,Dirk,AMSTERDAM,"Fence, Road signs, Scaffolding",4.87433326887968,52.3354413711864
116700,2012-01-03,12:12:51,13:07:41,00:54:50,2,Dirk,AMSTERDAM,Building,4.87712880476156,52.3488092855707
116701,2012-01-03,12:16:05,12:56:17,00:40:12,2,Hendrik,AMSTERDAM,Building,4.88200784461315,52.3766112957156
116702,2012-01-03,12:20:14,13:07:53,00:47:39,2,Anton,AMSTERDAM,Unknown,4.9488301875332,52.3005806144657
116705,2012-01-03,12:35:16,13:07:28,00:32:12,2,Hendrik,AMSTERDAM,"Fence, Road signs, Scaffolding",4.883846436279,52.3750642520492
116708,2012-01-03,13:12:40,13:51:20,00:38:40,2,Osdorp,AMSTERDAM,Tree,4.80760344610483,52.3635977157165
116709,2012-01-03,13:15:37,13:51:33,00:35:56,2,Willem,AMSTERDAM,Tree,4.93386988406198,52.345777661789
116711,2012-01-03,13:31:18,16:51:56,03:20:38,2,Teunis,AMSTERDAM,Unknown,4.83701441619225,52.3893261445444
116712,2012-01-03,13:40:57,14:17:05,00:36:08,2,Teunis,AMSTERDAM,Tree,4.87150148647727,52.3922854929654
116715,2012-01-03,13:49:48,15:07:24,01:17:36,3,Aalsmeer,AALSMEER,Unknown,4.75977729724477,52.2561820616474
116719,2012-01-03,14:46:30,15:07:07,00:20:37,3,Zebra,AMSTERDAM,Building,4.98880065252649,52.358809731616
116720,2012-01-03,14:51:11,16:18:43,01:27:32,2,Duivendrecht,AMSTERDAM,Tree,4.92776570752949,52.3371888030862
116721,2012-01-03,15:00:06,15:37:24,00:37:18,2,Amstelveen,AMSTELVEEN,Tree,4.85994817961868,52.2778918860977
116722,2012-01-03,15:01:47,16:18:19,01:16:32,2,Aalsmeer,AALSMEER,Unknown,4.7528429113773,52.2381600117435
116723,2012-01-03,16:04:04,17:36:20,01:32:16,3,Dirk,AMSTERDAM,Unknown,4.88347168519254,52.3640976397002
116724,2012-01-03,15:22:14,15:55:48,00:33:34,3,Dirk,AMSTERDAM,Unknown,4.87577531856514,52.3580069051093
116728,2012-01-03,16:45:03,18:21:41,01:36:38,3,Teunis,AMSTERDAM,Building,4.85742051171127,52.3781216321265
116743,2012-01-03,22:15:37,23:07:33,00:51:56,2,Teunis,AMSTERDAM,Unknown,4.86970391259045,52.3839280840456
116774,2012-01-04,23:10:42,23:35:46,00:25:04,3,Nico,AMSTERDAM,Unknown,4.91892476806598,52.3824612318359
116776,2012-01-04,23:57:54,00:16:47,00:18:53,2,Pieter,AMSTERDAM,"Fence, Road signs, Scaffolding",4.83656749989208,52.3626214973409
116777,2012-01-05,00:10:49,00:35:54,00:25:05,2,Willem,AMSTERDAM,Unknown,4.90224856945796,52.3399990215809
116778,2012-01-05,00:33:12,00:59:44,00:26:32,2,Dirk,AMSTERDAM,Unknown,4.88463280005681,52.3639857339527
116782,2012-01-05,03:00:00,05:56:04,02:56:04,2,Willem,AMSTERDAM,Unknown,4.9035455908857,52.3569821822787
116788,2012-01-05,05:33:20,05:55:41,00:22:21,2,Amstelveen,AMSTELVEEN,Tree,4.87253091659866,52.3048569994419
116791,2012-01-05,08:01:44,08:52:46,00:51:02,2,Nico,AMSTERDAM,Unknown,4.9078002743953,52.3830099079569
116793,2012-01-05,08:36:31,09:48:38,01:12:07,2,Aalsmeer,AALSMEER,Tree,4.75445713925513,52.2440738037998
116794,2012-01-05,08:48:57,11:06:13,02:17:16,2,Pieter,AMSTERDAM,"Fence, Road signs, Scaffolding",4.82335598685926,52.3509470943904
116794,2012-01-05,08:48:57,11:06:13,02:17:16,2,Pieter,AMSTERDAM,Tree,4.82335598685926,52.3509470943904
116796,2012-01-05,09:07:26,09:48:30,00:41:04,2,Hendrik,AMSTERDAM,Building,4.87762132605108,52.3685484917716
116797,2012-01-05,09:27:39,09:48:59,00:21:20,2,Aalsmeer,AALSMEER,Tree,4.76622354327556,52.2591911362571
116799,2012-01-05,09:49:38,10:14:06,00:24:28,2,Osdorp,AMSTERDAM,Unknown,4.78245890658531,52.3610811811996
116801,2012-01-05,10:21:45,11:03:26,00:41:41,2,Nico,AMSTERDAM,"Fence, Road signs, Scaffolding",4.90593257221005,52.3764592953348
116805,2012-01-05,11:06:29,11:35:08,00:28:39,2,Duivendrecht,OUDER-AMSTEL,Building,4.92929680524338,52.3281530508382
116805,2012-01-05,11:06:29,11:35:08,00:28:39,2,Duivendrecht,OUDER-AMSTEL,"Fence, Road signs, Scaffolding",4.92929680524338,52.3281530508382
116807,2012-01-05,11:14:02,11:32:54,00:18:52,2,Aalsmeer,AALSMEER,Tree,4.75772713136937,52.2375210219728
116808,2012-01-05,11:24:31,11:53:41,00:29:10,2,Pieter,AMSTERDAM,Unknown,4.86006084515714,52.3462628612007
116810,2012-01-05,11:50:49,12:14:35,00:23:46,2,Dirk,AMSTERDAM,Building,4.88660368798539,52.3454523658869
116812,2012-01-05,12:07:19,12:26:31,00:19:12,2,Hendrik,AMSTERDAM,Unknown,4.88220145787655,52.3673457857271
116813,2012-01-05,12:08:40,13:06:53,00:58:13,3,Victor,AMSTERDAM,Tree,4.9390799412104,52.3515676227119
116814,2012-01-05,12:11:42,13:06:59,00:55:17,3,Amstelveen,AMSTELVEEN,Tree,4.85176920009949,52.2914897543535
116821,2012-01-05,14:03:23,15:05:09,01:01:46,3,Nico,AMSTERDAM,Unknown,4.92353127079572,52.3703369952235
116822,2012-01-05,14:14:20,15:07:10,00:52:50,3,Dirk,AMSTERDAM,Building,4.88952489770517,52.3479992333421
116823,2012-01-05,14:22:03,16:45:26,02:23:23,3,Amstelveen,AMSTELVEEN,Unknown,4.85336814359041,52.2950471936223
116824,2012-01-05,15:02:26,16:45:32,01:43:06,3,Hendrik,AMSTERDAM,Building,4.88554457230228,52.37034392143
116824,2012-01-05,15:02:26,16:45:32,01:43:06,3,Hendrik,AMSTERDAM,"Fence, Road signs, Scaffolding",4.88554457230228,52.37034392143
116826,2012-01-05,16:11:36,17:24:23,01:12:47,3,Pieter,AMSTERDAM,Building,4.82586804489872,52.3507702912464
116829,2012-01-05,17:14:30,18:19:46,01:05:16,3,ZAANDAM PB FICTIEF,AMSTERDAM,Unknown,4.8615936383899,52.4274915391077
116830,2012-01-05,18:18:39,19:10:51,00:52:12,2,Aalsmeer,AALSMEER,Unknown,4.75749841708744,52.2567991007136
116831,2012-01-05,18:23:35,19:11:07,00:47:32,2,IJsbrand,AMSTERDAM,Building,4.9101111413703,52.3893825134014
116831,2012-01-05,18:23:35,19:11:07,00:47:32,2,IJsbrand,AMSTERDAM,"Fence, Road signs, Scaffolding",4.9101111413703,52.3893825134014
116833,2012-01-05,20:02:32,21:17:37,01:15:05,3,Amstelveen,AMSTELVEEN,Tree,4.8754070515766,52.303377498232
116835,2012-01-05,20:13:12,21:37:01,01:23:49,2,Anton,AMSTERDAM,Tree,4.97942733617455,52.3069096070635
116836,2012-01-05,20:23:25,21:36:50,01:13:25,3,Anton,AMSTERDAM,Unknown,5.00240875252985,52.3520420796704
116837,2012-01-05,20:29:52,21:18:24,00:48:32,3,Osdorp,AMSTERDAM,"Fence, Road signs, Scaffolding",4.80073537866269,52.3567151932237
116839,2012-01-05,20:40:32,23:25:32,02:45:00,1,Hendrik,AMSTERDAM,Building,4.88095761531355,52.3772719007558
116839,2012-01-05,20:40:32,23:25:32,02:45:00,1,Hendrik,AMSTERDAM,"Fence, Road signs, Scaffolding",4.88095761531355,52.3772719007558
116841,2012-01-05,21:02:18,22:08:51,01:06:33,2,Hendrik,AMSTERDAM,Unknown,4.8706301309403,52.3649410771068
116843,2012-01-05,22:24:00,23:28:30,01:04:30,2,Amstelveen,AMSTELVEEN,Unknown,4.83363892940479,52.2937431203765
116854,2012-01-06,06:42:03,08:22:33,01:40:30,2,Osdorp,AMSTERDAM,Unknown,4.80528324183383,52.3580408686693
116863,2012-01-06,09:10:24,10:51:57,01:41:33,2,Dirk,AMSTERDAM,Building,4.87797797501418,52.3579444989163
116874,2012-01-06,13:11:17,15:37:40,02:26:23,2,Anton,AMSTERDAM,Building,4.95670563567559,52.3093816283915
116881,2012-01-06,15:04:12,16:22:27,01:18:15,2,Zebra,AMSTERDAM,Building,4.9812584075187,52.3600693491839
116910,2012-01-07,09:29:28,10:53:58,01:24:30,2,Aalsmeer,AALSMEER,Tree,4.77024674161599,52.2637601273715
117019,2012-01-10,06:46:37,06:56:40,00:10:03,3,Osdorp,AMSTERDAM,Tree,4.81031374362114,52.3550096430179
117251,2012-01-17,10:41:36,12:18:20,01:36:44,3,Amstelveen,AMSTELVEEN,"Fence, Road signs, Scaffolding",4.84603935819587,52.2913827796852
117404,2012-01-21,21:25:46,23:11:30,01:45:44,3,Nico,AMSTERDAM,Unknown,4.93644342203313,52.3770467278248
117427,2012-01-22,13:33:03,14:20:22,00:47:19,2,Teunis,AMSTERDAM,Unknown,4.84069215779067,52.3912845178861
117437,2012-01-22,17:03:45,18:18:48,01:15:03,2,Hendrik,AMSTERDAM,"Fence, Road signs, Scaffolding",4.86151712934459,52.3695206603447
117437,2012-01-22,17:03:45,18:18:48,01:15:03,2,Hendrik,AMSTERDAM,Tree,4.86151712934459,52.3695206603447
117439,2012-01-22,17:16:54,18:17:18,01:00:24,1,IJsbrand,AMSTERDAM,Unknown,4.89124616005054,52.4172296586723
117440,2012-01-22,17:48:37,19:10:04,01:21:27,2,Nico,AMSTERDAM,"Fence, Road signs, Scaffolding",4.92092206279953,52.3741015801077
117443,2012-01-22,18:13:35,21:02:41,02:49:06,2,Diemen,AMSTERDAM,Tree,4.94728847604076,52.3393301655758
119973,2012-04-03,16:54:32,18:48:14,01:53:42,3,Dirk,AMSTERDAM,Building,4.88864494469971,52.3505570398212
120168,2012-04-09,23:12:43,23:55:33,00:42:50,2,Victor,AMSTERDAM,"Fence, Road signs, Scaffolding",4.93986243088986,52.3496561976053
120325,2012-04-15,09:34:10,11:02:44,01:28:34,3,Dirk,AMSTERDAM,Tree,4.89150096145435,52.3655515915166
120332,2012-04-15,13:37:21,14:16:07,00:38:46,3,Dirk,AMSTERDAM,"Fence, Road signs, Scaffolding",4.87626172806831,52.3629342876967
120669,2012-04-25,13:03:52,13:37:47,00:33:55,3,Aalsmeer,AALSMEER,Tree,4.76058036124918,52.2605185369844
120770,2012-04-28,15:35:55,16:55:32,01:19:37,3,Anton,AMSTERDAM,Tree,4.99510956180985,52.2960424737871
120787,2012-04-29,00:23:00,06:29:55,06:06:55,3,Amstelveen,OUDER-AMSTEL,Unknown,4.90776534978132,52.2979136754163
120794,2012-04-29,08:47:21,12:30:32,03:43:11,3,Amstelveen,AMSTELVEEN,Tree,4.84714261598169,52.2801979002489
